MSH FILE,MSH NAME,LOD,CATEGORY,ANIMATIONS
c_dog_2.msh,Dog,2,NPC,c_dog.amb_feed c_dog.amb_wk_sus c_dog.atk_v1 c_dog.atk_v2 c_dog.atk_v3 c_dog.attk_v1 c_dog.bnt_dblw c_dog.bnt_dblw_lp c_dog.charge c_dog.choke c_dog.com_bark c_dog.com_barking c_dog.com_cavort c_dog.com_cocked c_dog.com_dig c_dog.com_gag c_dog.com_growl c_dog.com_howl c_dog.com_lunge c_dog.com_pant c_dog.com_pant_v2 c_dog.com_pee c_dog.com_play c_dog.com_roll c_dog.com_scratch c_dog.com_sniff c_dog.com_submit c_dog.com_v1 c_dog.crnf c_dog.ctn180l_cwk c_dog.cwalkf c_dog.cwalkpausefr c_dog.cwk_rdy_lf c_dog.cwkb c_dog.cwkbl c_dog.cwkbr c_dog.cwkf c_dog.cwkfl c_dog.cwkfr c_dog.dazed c_dog.dblw_dmg_v1 c_dog.dblw_loop_v1 c_dog.dg_f_r_5p_en c_dog.dg_f_r_5p_ex c_dog.dg_f_w_5p_ex c_dog.dg_sniff_ex c_dog.dg_tn_180_r_5p c_dog.dg_tn_90_l_5p c_dog.dg_tn_90_r_5p c_dog.die_v1 c_dog.die_v2 c_dog.dieloop_v1 c_dog.dieloop_v2 c_dog.dmg_v1 c_dog.drnk_ptn c_dog.drop c_dog.eat2pause c_dog.eat_twitch c_dog.eatloop c_dog.eattwitch c_dog.enter c_dog.exit c_dog.growl c_dog.howl c_dog.hv_dmg c_dog.kd_bk c_dog.kd_enter c_dog.kd_exit c_dog.kd_lp c_dog.p c_dog.p_dmg c_dog.p_rnf c_dog.p_sit c_dog.p_tn180l_rnf c_dog.p_tn180l_wkf c_dog.p_tn180r_wkf c_dog.p_tw_v1 c_dog.p_tw_v2 c_dog.p_tw_v4 c_dog.pause2eat c_dog.pause2relax c_dog.pausebarking c_dog.pauseturnl180cwalkf c_dog.pp_p_rst c_dog.pp_rst_lp c_dog.pp_rst_p c_dog.prst cdog.rdy c_dog.ready c_dog.relax c_dog.rn_lnl c_dog.rn_lnr c_dog.rn_p_lf c_dog.rn_p_lrf c_dog.rnf c_dog.rst_lp c_dog.rst_p c_dog.shred c_dog.sit_loop c_dog.sit_p c_dog.sleep c_dog.sleep_tw_v1 c_dog.tailwag c_dog.tailwag_enter c_dog.tailwag_exit c_dog.tailwag_loop c_dog.tal_ovlm_en c_dog.tal_ovlm_ex c_dog.tal_ovlm_lp c_dog.tn90l c_dog.tn90r c_dog.turnl180 c_dog.walk_enter c_dog.walkf c_dog.walkp c_dog.walkpausebr c_dog.walkpausefr c_dog.wkb c_dog.wkf
c_dog_3.msh,Dog,3,NPC,c_dog.amb_feed c_dog.amb_wk_sus c_dog.atk_v1 c_dog.atk_v2 c_dog.atk_v3 c_dog.attk_v1 c_dog.bnt_dblw c_dog.bnt_dblw_lp c_dog.charge c_dog.choke c_dog.com_bark c_dog.com_barking c_dog.com_cavort c_dog.com_cocked c_dog.com_dig c_dog.com_gag c_dog.com_growl c_dog.com_howl c_dog.com_lunge c_dog.com_pant c_dog.com_pant_v2 c_dog.com_pee c_dog.com_play c_dog.com_roll c_dog.com_scratch c_dog.com_sniff c_dog.com_submit c_dog.com_v1 c_dog.crnf c_dog.ctn180l_cwk c_dog.cwalkf c_dog.cwalkpausefr c_dog.cwk_rdy_lf c_dog.cwkb c_dog.cwkbl c_dog.cwkbr c_dog.cwkf c_dog.cwkfl c_dog.cwkfr c_dog.dazed c_dog.dblw_dmg_v1 c_dog.dblw_loop_v1 c_dog.dg_f_r_5p_en c_dog.dg_f_r_5p_ex c_dog.dg_f_w_5p_ex c_dog.dg_sniff_ex c_dog.dg_tn_180_r_5p c_dog.dg_tn_90_l_5p c_dog.dg_tn_90_r_5p c_dog.die_v1 c_dog.die_v2 c_dog.dieloop_v1 c_dog.dieloop_v2 c_dog.dmg_v1 c_dog.drnk_ptn c_dog.drop c_dog.eat2pause c_dog.eat_twitch c_dog.eatloop c_dog.eattwitch c_dog.enter c_dog.exit c_dog.growl c_dog.howl c_dog.hv_dmg c_dog.kd_bk c_dog.kd_enter c_dog.kd_exit c_dog.kd_lp c_dog.p c_dog.p_dmg c_dog.p_rnf c_dog.p_sit c_dog.p_tn180l_rnf c_dog.p_tn180l_wkf c_dog.p_tn180r_wkf c_dog.p_tw_v1 c_dog.p_tw_v2 c_dog.p_tw_v4 c_dog.pause2eat c_dog.pause2relax c_dog.pausebarking c_dog.pauseturnl180cwalkf c_dog.pp_p_rst c_dog.pp_rst_lp c_dog.pp_rst_p c_dog.prst cdog.rdy c_dog.ready c_dog.relax c_dog.rn_lnl c_dog.rn_lnr c_dog.rn_p_lf c_dog.rn_p_lrf c_dog.rnf c_dog.rst_lp c_dog.rst_p c_dog.shred c_dog.sit_loop c_dog.sit_p c_dog.sleep c_dog.sleep_tw_v1 c_dog.tailwag c_dog.tailwag_enter c_dog.tailwag_exit c_dog.tailwag_loop c_dog.tal_ovlm_en c_dog.tal_ovlm_ex c_dog.tal_ovlm_lp c_dog.tn90l c_dog.tn90r c_dog.turnl180 c_dog.walk_enter c_dog.walkf c_dog.walkp c_dog.walkpausebr c_dog.walkpausefr c_dog.wkb c_dog.wkf
c_dragling_0.msh,Dragonling,0,NPC,c_drgnlng.atk_v1 c_drgnlng.atk_v2 c_drgnlng.atk_v3 c_drgnlng.choke c_drgnlng.com_v1 c_drgnlng.crn_rdy_rf c_drgnlng.crnf c_drgnlng.ctrn90l c_drgnlng.ctrn90r c_drgnlng.cwbl c_drgnlng.cwbr c_drgnlng.cwfl c_drgnlng.cwfr c_drgnlng.cwkb c_drgnlng.cwkf c_drgnlng.dance c_drgnlng.dazed c_drgnlng.ddie c_drgnlng.ddie_lp c_drgnlng.dmg_v1 c_drgnlng.dmg_v2 c_drgnlng.eletr c_drgnlng.enter c_drgnlng.ev_v1 c_drgnlng.exit c_drgnlng.hv_dmg c_drgnlng.k_bk c_drgnlng.kd_enter c_drgnlng.kd_exit c_drgnlng.kd_lp c_drgnlng.p c_drgnlng.p_rst c_drgnlng.p_tw_v1 c_drgnlng.p_tw_v2 c_drgnlng.p_wkf c_drgnlng.rst_lp c_drgnlng.rst_p c_drgnlng.rst_tw_v1 c_drgnlng.tal_kckbk c_drgnlng.tal_ovlm_en c_drgnlng.tal_ovlm_ex c_drgnlng.tal_ovlm_lp c_drgnlng.tal_rake c_drgnlng.tal_spt c_drgnlng.wk_p_rf c_drgnlng.wkf
c_dragon_0.msh,Dragon,0,NPC,c_dragona.appr c_dragona.atk_v1 c_dragona.atk_v2 c_dragona.atk_v3 c_dragona.com_v1 c_dragona.crnf c_dragona.ctrn90l c_dragona.ctrn90r c_dragona.cwbl c_dragona.cwbr c_dragona.cwfl c_dragona.cwfr c_dragona.cwkb c_dragona.cwkf c_dragona.dazed c_dragona.dblow_blunt c_dragona.die_lp_v1 c_dragona.die_lp_v2 c_dragona.die_v1 c_dragona.dmg_v1 c_dragona.dmg_v2 c_dragona.dppr c_dragona.eletr c_dragona.enter c_dragona.ev_v1 c_dragona.exit c_dragona.hv_dmg c_dragona.k_bk c_dragona.kd_enter c_dragona.kd_exit c_dragona.kd_lp c_dragona.p c_dragona.p_tw_v1 c_dragona.p_tw_v2 c_dragona.rdy c_dragona.tal_cst_s c_dragona.tal_kckbk c_dragona.tal_ovlm_enter c_dragona.tal_ovlm_exit c_dragona.tal_ovlm_lp c_dragona.tal_owlmen c_dragona.tal_owlmex c_dragona.tal_owlmlp c_dragona.tal_rake c_dragona.tal_shred c_dragona.tal_slam c_dragona.tal_spt c_dragona.wkf
c_dragon_2.msh,Dragon,2,NPC,c_dragona.appr c_dragona.atk_v1 c_dragona.atk_v2 c_dragona.atk_v3 c_dragona.com_v1 c_dragona.crnf c_dragona.ctrn90l c_dragona.ctrn90r c_dragona.cwbl c_dragona.cwbr c_dragona.cwfl c_dragona.cwfr c_dragona.cwkb c_dragona.cwkf c_dragona.dazed c_dragona.dblow_blunt c_dragona.die_lp_v1 c_dragona.die_lp_v2 c_dragona.die_v1 c_dragona.dmg_v1 c_dragona.dmg_v2 c_dragona.dppr c_dragona.eletr c_dragona.enter c_dragona.ev_v1 c_dragona.exit c_dragona.hv_dmg c_dragona.k_bk c_dragona.kd_enter c_dragona.kd_exit c_dragona.kd_lp c_dragona.p c_dragona.p_tw_v1 c_dragona.p_tw_v2 c_dragona.rdy c_dragona.tal_cst_s c_dragona.tal_kckbk c_dragona.tal_ovlm_enter c_dragona.tal_ovlm_exit c_dragona.tal_ovlm_lp c_dragona.tal_owlmen c_dragona.tal_owlmex c_dragona.tal_owlmlp c_dragona.tal_rake c_dragona.tal_shred c_dragona.tal_slam c_dragona.tal_spt c_dragona.wkf
c_dragon_3.msh,Dragon,3,NPC,c_dragona.appr c_dragona.atk_v1 c_dragona.atk_v2 c_dragona.atk_v3 c_dragona.com_v1 c_dragona.crnf c_dragona.ctrn90l c_dragona.ctrn90r c_dragona.cwbl c_dragona.cwbr c_dragona.cwfl c_dragona.cwfr c_dragona.cwkb c_dragona.cwkf c_dragona.dazed c_dragona.dblow_blunt c_dragona.die_lp_v1 c_dragona.die_lp_v2 c_dragona.die_v1 c_dragona.dmg_v1 c_dragona.dmg_v2 c_dragona.dppr c_dragona.eletr c_dragona.enter c_dragona.ev_v1 c_dragona.exit c_dragona.hv_dmg c_dragona.k_bk c_dragona.kd_enter c_dragona.kd_exit c_dragona.kd_lp c_dragona.p c_dragona.p_tw_v1 c_dragona.p_tw_v2 c_dragona.rdy c_dragona.tal_cst_s c_dragona.tal_kckbk c_dragona.tal_ovlm_enter c_dragona.tal_ovlm_exit c_dragona.tal_ovlm_lp c_dragona.tal_owlmen c_dragona.tal_owlmex c_dragona.tal_owlmlp c_dragona.tal_rake c_dragona.tal_shred c_dragona.tal_slam c_dragona.tal_spt c_dragona.wkf
c_drake_0.msh,Drake,0,NPC,c_drgnlng.atk_v1 c_drgnlng.atk_v2 c_drgnlng.atk_v3 c_drgnlng.choke c_drgnlng.com_v1 c_drgnlng.crn_rdy_rf c_drgnlng.crnf c_drgnlng.ctrn90l c_drgnlng.ctrn90r c_drgnlng.cwbl c_drgnlng.cwbr c_drgnlng.cwfl c_drgnlng.cwfr c_drgnlng.cwkb c_drgnlng.cwkf c_drgnlng.dance c_drgnlng.dazed c_drgnlng.ddie c_drgnlng.ddie_lp c_drgnlng.dmg_v1 c_drgnlng.dmg_v2 c_drgnlng.eletr c_drgnlng.enter c_drgnlng.ev_v1 c_drgnlng.exit c_drgnlng.hv_dmg c_drgnlng.k_bk c_drgnlng.kd_enter c_drgnlng.kd_exit c_drgnlng.kd_lp c_drgnlng.p c_drgnlng.p_rst c_drgnlng.p_tw_v1 c_drgnlng.p_tw_v2 c_drgnlng.p_wkf c_drgnlng.rst_lp c_drgnlng.rst_p c_drgnlng.rst_tw_v1 c_drgnlng.tal_kckbk c_drgnlng.tal_ovlm_en c_drgnlng.tal_ovlm_ex c_drgnlng.tal_ovlm_lp c_drgnlng.tal_rake c_drgnlng.tal_spt c_drgnlng.wk_p_rf c_drgnlng.wkf
c_drake_2.msh,Drake,2,NPC,c_drgnlng.atk_v1 c_drgnlng.atk_v2 c_drgnlng.atk_v3 c_drgnlng.choke c_drgnlng.com_v1 c_drgnlng.crn_rdy_rf c_drgnlng.crnf c_drgnlng.ctrn90l c_drgnlng.ctrn90r c_drgnlng.cwbl c_drgnlng.cwbr c_drgnlng.cwfl c_drgnlng.cwfr c_drgnlng.cwkb c_drgnlng.cwkf c_drgnlng.dance c_drgnlng.dazed c_drgnlng.ddie c_drgnlng.ddie_lp c_drgnlng.dmg_v1 c_drgnlng.dmg_v2 c_drgnlng.eletr c_drgnlng.enter c_drgnlng.ev_v1 c_drgnlng.exit c_drgnlng.hv_dmg c_drgnlng.k_bk c_drgnlng.kd_enter c_drgnlng.kd_exit c_drgnlng.kd_lp c_drgnlng.p c_drgnlng.p_rst c_drgnlng.p_tw_v1 c_drgnlng.p_tw_v2 c_drgnlng.p_wkf c_drgnlng.rst_lp c_drgnlng.rst_p c_drgnlng.rst_tw_v1 c_drgnlng.tal_kckbk c_drgnlng.tal_ovlm_en c_drgnlng.tal_ovlm_ex c_drgnlng.tal_ovlm_lp c_drgnlng.tal_rake c_drgnlng.tal_spt c_drgnlng.wk_p_rf c_drgnlng.wkf
c_drake_3.msh,Drake,3,NPC,c_drgnlng.atk_v1 c_drgnlng.atk_v2 c_drgnlng.atk_v3 c_drgnlng.choke c_drgnlng.com_v1 c_drgnlng.crn_rdy_rf c_drgnlng.crnf c_drgnlng.ctrn90l c_drgnlng.ctrn90r c_drgnlng.cwbl c_drgnlng.cwbr c_drgnlng.cwfl c_drgnlng.cwfr c_drgnlng.cwkb c_drgnlng.cwkf c_drgnlng.dance c_drgnlng.dazed c_drgnlng.ddie c_drgnlng.ddie_lp c_drgnlng.dmg_v1 c_drgnlng.dmg_v2 c_drgnlng.eletr c_drgnlng.enter c_drgnlng.ev_v1 c_drgnlng.exit c_drgnlng.hv_dmg c_drgnlng.k_bk c_drgnlng.kd_enter c_drgnlng.kd_exit c_drgnlng.kd_lp c_drgnlng.p c_drgnlng.p_rst c_drgnlng.p_tw_v1 c_drgnlng.p_tw_v2 c_drgnlng.p_wkf c_drgnlng.rst_lp c_drgnlng.rst_p c_drgnlng.rst_tw_v1 c_drgnlng.tal_kckbk c_drgnlng.tal_ovlm_en c_drgnlng.tal_ovlm_ex c_drgnlng.tal_ovlm_lp c_drgnlng.tal_rake c_drgnlng.tal_spt c_drgnlng.wk_p_rf c_drgnlng.wkf
c_drgnlng_0.msh,Dragonling,0,NPC,c_drgnlng.atk_v1 c_drgnlng.atk_v2 c_drgnlng.atk_v3 c_drgnlng.choke c_drgnlng.com_v1 c_drgnlng.crn_rdy_rf c_drgnlng.crnf c_drgnlng.ctrn90l c_drgnlng.ctrn90r c_drgnlng.cwbl c_drgnlng.cwbr c_drgnlng.cwfl c_drgnlng.cwfr c_drgnlng.cwkb c_drgnlng.cwkf c_drgnlng.dance c_drgnlng.dazed c_drgnlng.ddie c_drgnlng.ddie_lp c_drgnlng.dmg_v1 c_drgnlng.dmg_v2 c_drgnlng.eletr c_drgnlng.enter c_drgnlng.ev_v1 c_drgnlng.exit c_drgnlng.hv_dmg c_drgnlng.k_bk c_drgnlng.kd_enter c_drgnlng.kd_exit c_drgnlng.kd_lp c_drgnlng.p c_drgnlng.p_rst c_drgnlng.p_tw_v1 c_drgnlng.p_tw_v2 c_drgnlng.p_wkf c_drgnlng.rst_lp c_drgnlng.rst_p c_drgnlng.rst_tw_v1 c_drgnlng.tal_kckbk c_drgnlng.tal_ovlm_en c_drgnlng.tal_ovlm_ex c_drgnlng.tal_ovlm_lp c_drgnlng.tal_rake c_drgnlng.tal_spt c_drgnlng.wk_p_rf c_drgnlng.wkf
c_giaspidr_0.msh,Giant Spider,0,NPC,c_spidera.appr c_spidera.atk_v1 c_spidera.atk_v2 c_spidera.atk_v3 c_spidera.crnf c_spidera.cwkb c_spidera.cwkfl c_spidera.cwkfr c_spidera.dazed c_spidera.dblow_blunt c_spidera.die_lp_v1 c_spidera.die_lp_v2 c_spidera.die_v1 c_spidera.dmg_v1 c_spidera.dppr c_spidera.ev_v1 c_spidera.hv_dmg c_spidera.k_bk c_spidera.kd_enter c_spidera.kd_exit c_spidera.kd_lp c_spidera.p c_spidera.p_tw_v1 c_spidera.rdy c_spidera.rn_lnl c_spidera.rn_lnr  c_spidera.tal_charge c_spidera.tal_dbuf c_spidera.tal_dbuf_bk c_spidera.tal_ovlm_en c_spidera.tal_ovlm_ex c_spidera.tal_ovlm_lp c_spidera.tal_spt c_spidera.wkf
c_giaspidr_2.msh,Giant Spider,2,NPC,c_spidera.appr c_spidera.atk_v1 c_spidera.atk_v2 c_spidera.atk_v3 c_spidera.crnf c_spidera.cwkb c_spidera.cwkfl c_spidera.cwkfr c_spidera.dazed c_spidera.dblow_blunt c_spidera.die_lp_v1 c_spidera.die_lp_v2 c_spidera.die_v1 c_spidera.dmg_v1 c_spidera.dppr c_spidera.ev_v1 c_spidera.hv_dmg c_spidera.k_bk c_spidera.kd_enter c_spidera.kd_exit c_spidera.kd_lp c_spidera.p c_spidera.p_tw_v1 c_spidera.rdy c_spidera.rn_lnl c_spidera.rn_lnr  c_spidera.tal_charge c_spidera.tal_dbuf c_spidera.tal_dbuf_bk c_spidera.tal_ovlm_en c_spidera.tal_ovlm_ex c_spidera.tal_ovlm_lp c_spidera.tal_spt c_spidera.wkf
c_giaspidr_3.msh,Giant Spider,3,NPC,c_spidera.appr c_spidera.atk_v1 c_spidera.atk_v2 c_spidera.atk_v3 c_spidera.crnf c_spidera.cwkb c_spidera.cwkfl c_spidera.cwkfr c_spidera.dazed c_spidera.dblow_blunt c_spidera.die_lp_v1 c_spidera.die_lp_v2 c_spidera.die_v1 c_spidera.dmg_v1 c_spidera.dppr c_spidera.ev_v1 c_spidera.hv_dmg c_spidera.k_bk c_spidera.kd_enter c_spidera.kd_exit c_spidera.kd_lp c_spidera.p c_spidera.p_tw_v1 c_spidera.rdy c_spidera.rn_lnl c_spidera.rn_lnr  c_spidera.tal_charge c_spidera.tal_dbuf c_spidera.tal_dbuf_bk c_spidera.tal_ovlm_en c_spidera.tal_ovlm_ex c_spidera.tal_ovlm_lp c_spidera.tal_spt c_spidera.wkf
c_goat_0.msh,Goat,0,NPC,c_goat.idle2run c_goata.atk_v1 c_goata.com_v1 c_goata.dazed c_goata.die_lp_v1 c_goata.die_v1 c_goata.dmg_v1 c_goata.electr c_goata.p c_goata.p_rn c_goata.p_rst c_goata.p_tw_v1 c_goata.p_tw_v2 c_goata.p_wk c_goata.rn c_goata.rn_p c_goata.rst_lp c_goata.rst_p c_goata.tn90l c_goata.tn90r c_goata.wk c_goata.wk_p
c_goat_2.msh,Goat,2,NPC,c_goat.idle2run c_goata.atk_v1 c_goata.com_v1 c_goata.dazed c_goata.die_lp_v1 c_goata.die_v1 c_goata.dmg_v1 c_goata.electr c_goata.p c_goata.p_rn c_goata.p_rst c_goata.p_tw_v1 c_goata.p_tw_v2 c_goata.p_wk c_goata.rn c_goata.rn_p c_goata.rst_lp c_goata.rst_p c_goata.tn90l c_goata.tn90r c_goata.wk c_goata.wk_p
c_goat_3.msh,Goat,3,NPC,c_goat.idle2run c_goata.atk_v1 c_goata.com_v1 c_goata.dazed c_goata.die_lp_v1 c_goata.die_v1 c_goata.dmg_v1 c_goata.electr c_goata.p c_goata.p_rn c_goata.p_rst c_goata.p_tw_v1 c_goata.p_tw_v2 c_goata.p_wk c_goata.rn c_goata.rn_p c_goata.rst_lp c_goata.rst_p c_goata.tn90l c_goata.tn90r c_goata.wk c_goata.wk_p
c_gretbear_0.msh,Great Bear,0,NPC,c_gretbear.atk1 c_gretbear.atk2 c_gretbear.atk3 c_gretbear.dblwdmgv1 c_gretbear.dblwdmgv1lpg c_gretbear.tal_ovlm.en c_gretbear.tal_ovlm.ex c_gretbear.tal_ovlm.lp c_gretbear.tal_slam c_beara.amb_feed c_beara.atk_v1 c_beara.atk_v2 c_beara.atk_v3 c_beara.bdmg c_beara.choke c_beara.com_v1 c_beara.com_v2 c_beara.com_v3 c_beara.cwkb c_beara.cwkbl c_beara.cwkbr c_beara.cwkf c_beara.cwkfl c_beara.cwkfr c_beara.dazed c_beara.dblw_dmg_lp c_beara.dblw_dmg_v1 c_beara.dblw_lp_v1 c_beara.die_v3 c_beara.dieloop c_beara.dmg_v1 c_beara.electr c_beara.enter c_beara.en_v1 c_beara.exit c_beara.hv_dmg c_beara.kd_bk c_beara.kd_enter c_beara.kd_exit c_beara.kd_lp c_beara.p c_beara.p_rst
c_gretbear_2.msh,Great Bear,2,NPC,c_gretbear.atk1 c_gretbear.atk2 c_gretbear.atk3 c_gretbear.dblwdmgv1 c_gretbear.dblwdmgv1lpg c_gretbear.tal_ovlm.en c_gretbear.tal_ovlm.ex c_gretbear.tal_ovlm.lp c_gretbear.tal_slam c_beara.amb_feed c_beara.atk_v1 c_beara.atk_v2 c_beara.atk_v3 c_beara.bdmg c_beara.choke c_beara.com_v1 c_beara.com_v2 c_beara.com_v3 c_beara.cwkb c_beara.cwkbl c_beara.cwkbr c_beara.cwkf c_beara.cwkfl c_beara.cwkfr c_beara.dazed c_beara.dblw_dmg_lp c_beara.dblw_dmg_v1 c_beara.dblw_lp_v1 c_beara.die_v3 c_beara.dieloop c_beara.dmg_v1 c_beara.electr c_beara.enter c_beara.en_v1 c_beara.exit c_beara.hv_dmg c_beara.kd_bk c_beara.kd_enter c_beara.kd_exit c_beara.kd_lp c_beara.p c_beara.p_rst
c_gretbear_3.msh,Great Bear,3,NPC,c_gretbear.atk1 c_gretbear.atk2 c_gretbear.atk3 c_gretbear.dblwdmgv1 c_gretbear.dblwdmgv1lpg c_gretbear.tal_ovlm.en c_gretbear.tal_ovlm.ex c_gretbear.tal_ovlm.lp c_gretbear.tal_slam c_beara.amb_feed c_beara.atk_v1 c_beara.atk_v2 c_beara.atk_v3 c_beara.bdmg c_beara.choke c_beara.com_v1 c_beara.com_v2 c_beara.com_v3 c_beara.cwkb c_beara.cwkbl c_beara.cwkbr c_beara.cwkf c_beara.cwkfl c_beara.cwkfr c_beara.dazed c_beara.dblw_dmg_lp c_beara.dblw_dmg_v1 c_beara.dblw_lp_v1 c_beara.die_v3 c_beara.dieloop c_beara.dmg_v1 c_beara.electr c_beara.enter c_beara.en_v1 c_beara.exit c_beara.hv_dmg c_beara.kd_bk c_beara.kd_enter c_beara.kd_exit c_beara.kd_lp c_beara.p c_beara.p_rst
c_halla_0.msh,Halla,0,NPC,c_deera.atk_v1 c_deera.com_v1 c_deera.crnf c_deera.die_v1 c_deera.dieloop c_deera.dmg_v1 c_deera.hv_dmg c_deera.p c_deera.p_rst c_deera.p_tw_v1 c_deera.rst_lp c_deera.rst_p c_deera.tn90l c_deera.tn90r c_deera.wkf
c_halla_2.msh,Halla,2,NPC,c_deera.atk_v1 c_deera.com_v1 c_deera.crnf c_deera.die_v1 c_deera.dieloop c_deera.dmg_v1 c_deera.hv_dmg c_deera.p c_deera.p_rst c_deera.p_tw_v1 c_deera.rst_lp c_deera.rst_p c_deera.tn90l c_deera.tn90r c_deera.wkf
c_halla_3.msh,Halla,3,NPC,c_deera.atk_v1 c_deera.com_v1 c_deera.crnf c_deera.die_v1 c_deera.dieloop c_deera.dmg_v1 c_deera.hv_dmg c_deera.p c_deera.p_rst c_deera.p_tw_v1 c_deera.rst_lp c_deera.rst_p c_deera.tn90l c_deera.tn90r c_deera.wkf
c_hdgpart_0.msh,,0,NPC,
c_mutt_0.msh,Mutt,0,NPC,c_mutt.atk_v1 c_mutt.bdmg c_mutt.com_v1 c_mutt.crnf c_mutt.dazed c_mutt.die_lp_v1 c_mutt.die_v1 c_mutt.electr c_mutt.hv_dmg c_mutt.p c_mutt.p_rst c_mutt.p_tw_v1 c_mutt.p_tw_v2 c_mutt.p_tw_v3 c_mutt.p_tw_v4 c_mutt.rst_lp c_mutt.rst_p c_mutt.runf c_mutt.runpausefr c_mutt.wkf
c_mutt_2.msh,Mutt,2,NPC,c_mutt.atk_v1 c_mutt.bdmg c_mutt.com_v1 c_mutt.crnf c_mutt.dazed c_mutt.die_lp_v1 c_mutt.die_v1 c_mutt.electr c_mutt.hv_dmg c_mutt.p c_mutt.p_rst c_mutt.p_tw_v1 c_mutt.p_tw_v2 c_mutt.p_tw_v3 c_mutt.p_tw_v4 c_mutt.rst_lp c_mutt.rst_p c_mutt.runf c_mutt.runpausefr c_mutt.wkf
c_mutt_3.msh,Mutt,3,NPC,c_mutt.atk_v1 c_mutt.bdmg c_mutt.com_v1 c_mutt.crnf c_mutt.dazed c_mutt.die_lp_v1 c_mutt.die_v1 c_mutt.electr c_mutt.hv_dmg c_mutt.p c_mutt.p_rst c_mutt.p_tw_v1 c_mutt.p_tw_v2 c_mutt.p_tw_v3 c_mutt.p_tw_v4 c_mutt.rst_lp c_mutt.rst_p c_mutt.runf c_mutt.runpausefr c_mutt.wkf
c_nug_0.msh,Nug,0,NPC,c_nug.atk_v1 c_nug.bdmg c_nug.choke c_nug.com_v1 c_nug.cwfl c_nug.cwfr c_nug.cwkb c_nug.dazed c_nug.die_lp_v1 c_nug.die_v1 c_nug.electr c_nug.hv_dmg c_nug.idle c_nug.p_rst c_nug.p_tw_v1 c_nug.rst_lp c_nug.run c_nug.wkf
c_owl_0.msh,Owl,0,NPC,c_owla.com_v1 c_owla.p c_owla.p_tw_v1 c_owla.p_tw_v2 c_owla.p_tw_v3
c_owl_2.msh,Owl,2,NPC,c_owla.com_v1 c_owla.p c_owla.p_tw_v1 c_owla.p_tw_v2 c_owla.p_tw_v3
c_owl_3.msh,Owl,3,NPC,c_owla.com_v1 c_owla.p c_owla.p_tw_v1 c_owla.p_tw_v2 c_owla.p_tw_v3
c_ox_0.msh,Ox,0,NPC,c_oxa.atk_v1 c_oxa.bdmg c_oxa.choke c_oxa.com_v1 c_oxa.crnf c_oxa.dazed c_oxa.die_lp_v1 c_oxa.die_v1 c_oxa.electr c_oxa.hv_dmg c_oxa.p c_oxa.p_rst c_oxa.p_tw_v1 c_oxa.rst_lp c_oxa.rst_p c_oxa.rst_tw_v1 c_oxa.wkf
c_ox_2.msh,Ox,2,NPC,c_oxa.atk_v1 c_oxa.bdmg c_oxa.choke c_oxa.com_v1 c_oxa.crnf c_oxa.dazed c_oxa.die_lp_v1 c_oxa.die_v1 c_oxa.electr c_oxa.hv_dmg c_oxa.p c_oxa.p_rst c_oxa.p_tw_v1 c_oxa.rst_lp c_oxa.rst_p c_oxa.rst_tw_v1 c_oxa.wkf
c_ox_3.msh,Ox,3,NPC,c_oxa.atk_v1 c_oxa.bdmg c_oxa.choke c_oxa.com_v1 c_oxa.crnf c_oxa.dazed c_oxa.die_lp_v1 c_oxa.die_v1 c_oxa.electr c_oxa.hv_dmg c_oxa.p c_oxa.p_rst c_oxa.p_tw_v1 c_oxa.rst_lp c_oxa.rst_p c_oxa.rst_tw_v1 c_oxa.wkf
